Q8Z6N5	Putative type III secretion protein	
P13836	Avirulence protein C	
A5H7H0	Necrosis-and ethylene-inducing protein	
Q08242	Avirulence protein	
B7VSJ8	Putative SI family secreted trypsin-like serine protease	
H3RJ93	DNA-binding transcriptional dual regulator, Fe-S center for redox-sensing	
Q5ALP9	Uncharacterized protein	
B6KLD2	Deleted.	
I1RB84	Uncharacterized protein	
P0CY26	Candidapepsin-1 (EC 3.4.23.24) (ACP 1) (Aspartate protease 1) (Secreted aspartic protease 1)	
Q4WK65	Mitochondrial dihydroxy acid dehydratase, putative (EC 4.2.1.-)	
Q92246	Mitogen-activated protein kinase (EC 2.7.11.24)	
G5EH97	Uncharacterized protein	
C4YKT4	Ras-like protein 1 (Ras homolog type B)	
Q7D412	Small heat shock protein	
Q5Y9C4	GPI protein (Fragment)	
Q9SPD4	25 kDa protein elicitor	
D4III8	Polyamine oxidase (EC 1.5.3.11)	
C4B8B8	AVR-Pik protein (AVR-Pik protein ( Pikmprotein, Pikp protein )) (AvrPi7 protein)	
Q8J214	Cell cycle regulatory protein	
Q51ZN8	Autophagy-related protein 2	
Q4WT66	Nonribosomal peptide synthetase 1 (EC 6.3.2.-)	
Q9C1F9	Glucanase (EC 3.2.1.-)	
A4QUT2	Catalase-peroxidase 2 (CP 2) (EC 1.11.1.21) (Peroxidase/catalase 2)	
D0Z9I9	Putative flagellin associated protein	
Q4PD66	Putative heme-binding peroxidase (EC 1.11.1.-)	
Q0UGB6	Putative uncharacterized protein	
Q7Z9J3	MAP kinase kinase kinase Czk3	
B2SVR3	Hpa1	
O42793	CAMP-dependent protein kinase catalytic subunit	
A9CKC3	Small heat shock protein	
Q00313	DNA topoisomerase 1 (EC 5.99.1.2) (DNA topoisomerase I)	
Q8X1D7	Mig2-1	
Q8DPY9	Pneumococcal vaccine antigen A	
P22287	Race-specific elicitor A9	
C6GZ42	Putative stretch-activated Ca channel	
G0X7S0	Uncharacterized protein (Fragment)	
Q069J4	Putative transcription factor Con7p	
Q9KT84	Regulatory protein LuxO	
Q3K359	DNA-binding response regulator, LuxR family	
C4YFX2	Transcriptional repressor TUP1	
Q5GFD3	Mannitol 1-phosphate dehydrogenase	
Q56935	YopK	
B0BES1	NADPH oxidase A	
A1A7T3	Inhibitor of vertebrate C-lysozyme	
O13315	Guanine nucleotide-binding protein subunit alpha	
P0A1N0	Surface presentation of antigens protein SpaK (Class 1B type III secretion system chaperone SpaK) (Invasion protein InvB)	
F9XJV5	Mannosyltransferase alg2-like protein	
I1RZZ3	Uncharacterized protein	
Q9HFV9	cAMP-dependent protein kinase regulatory subunit	
D2T177	Ap1-like transcription factor	
Q0PRN7	Response regulator	
G4NFU3	Vacuolar calcium ion transporter	
P69996	Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta)	
A6ZIB8	NADPH oxidase isoform 2	
Q875L5	Small G-protein Ras2	
P43095	Candidapepsin-6 (EC 3.4.23.24) (ACP 6) (Aspartate protease 6) (Secreted aspartic protease 6)	
Q4URQ8	Type IV fimbriae assembly protein	
Q8X1A2	Mitogen-activated protein kinase (EC 2.7.11.24)	
Q4P811	Uncharacterized protein	
E2EAF6	Cytochrome P450 monooxygenase CYP52X1	
A9YDN6	MADS-box MEF2 type transcription factor	
G4MSS9	Uncharacterized protein	
Q6FJF0	Similar to uniprot|P53968 Saccharomyces cerevisiae YNL027w CRZ1	
Q4PBH5	Uncharacterized protein	
O53784	Putative membrane protein mmpL5	
Q00455	Scytalone dehydratase (EC 4.2.1.94)	
N1JK84	CELP0032 Effector like protein	
Q522W5	Sorting nexin-4 (Autophagy-related protein 24)	
G4NIB5	Uncharacterized protein	
G4NJL1	Sterol esterase TGL1	
Q66A26	Pyruvate kinase (EC 2.7.1.40)	
Q59RG1	Potential polyamine transporter	
C3JXE9	Putative short chain dehydrogenase	
A3E242	O-mannosyltransferase	
Q9HG15	Putative GAL4-like transcriptional activator	
G4MYZ2	Uncharacterized protein	
Q9P8W9	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	
Q8Z4A4	Oxygen-regulated invasion protein	
A4HTK3	Cyclopropane-fatty-acyl-phospholipid syntahse	
C5AIS7	Uncharacterized protein	
Q4P815	Uncharacterized protein	
D0ERY8	Low-affinity cAMP phosphodiesterase	
P52496	DNA ligase 4 (CaLIG4) (EC 6.5.1.1) (DNA ligase IV) (Polydeoxyribonucleotide synthase [ATP] 4)	
G4N7T3	AGC/PKA protein kinase	
Q9X399	Putative uncharacterized protein aphA (Transcriptional regulator) (Uncharacterized protein)	
Q59R28	Alpha-1,2-mannosyltransferase MNN26 (EC 2.4.1.-)	
Q8PPR7	Glucans biosynthesis glucosyltransferase H (EC 2.4.1.-)	
Q8NJW8	Serine/threonine protein kinase B-related Ukb1	
Q75WC2	DNA gyrase subunit A (EC 5.99.1.3)	
G4MV99	Uncharacterized protein	
B2SRG1	Colicin V secretion/processing ATP-binding protein CvaB/putative ABC transporter protein required for AvrXa21 activity B (RaxB)	
Q8J0I5	Putative bZip transcription factor	
G4NID8	Uncharacterized protein	
Q46640	HrpJ	
P26215	Polygalacturonase (PG) (EC 3.2.1.15) (Pectinase)	
G4MUI1	Uncharacterized protein	
I1S7D0	Uncharacterized protein	
Q59MV9	Flavohemoprotein (EC 1.14.12.17) (Flavohemoglobin) (Hemoglobin-like protein) (Nitric oxide dioxygenase) (NO oxygenase) (NOD)	
A5CUE1	Putative transcriptional regulator, TetR family	
G4NGK7	STE/STE11/CDC15 protein kinase	
C1KJH9	AVR-Pita1	
P30601	Chitin synthase 2 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 2) (Class-I chitin synthase 2)	
Q6TGK1	STE12	
I1RUB2	Uncharacterized protein	
I1S1V3	Uncharacterized protein	
Q882D2	MutT/nudix family protein	
G4MPA8	DNA repair protein Rad7	
I1RJM9	Uncharacterized protein	
G2X3W4	Necrosis-and ethylene-inducing protein and ethylene inducing peptide	
V6RAJ2	Uncharacterized protein	
Q5KL01	SNF1 family protein kinase, putative	
Q8CYR5	Uncharacterized protein	
G4NCW8	Vacuolar calcium ion transporter	
Q5AP71	Likely protein kinase	
D7HZD8	Dipeptide transport system permease protein	
P0C1S0	HTH-type transcriptional regulator MgrA (Regulator of autolytic activity)	
A7KT36	Sortase D	
I1RZP6	Carbon catabolite derepressing protein kinase (Uncharacterized protein)	
P46592	Glycolipid 2-alpha-mannosyltransferase 2 (EC 2.4.1.-) (Alpha-1,2-mannosyltransferase 2)	
Q8ZPP5	Secretion system regulator: Sensor component (EC 2.7.1.40) (EC 2.7.3.-)	
Q4WNT5	14-alpha sterol demethylase Cyp51A (EC 1.14.13.-)	
P46590	Agglutinin-like protein 1	
G4NCF7	Glucoamylase (EC 3.2.1.3) (1,4-alpha-D-glucan glucohydrolase) (Glucan 1,4-alpha-glucosidase)	
Q8KUC0	EF0026	
Q9Y7F1	Para aminobenzoic acid synthetase	
Q5AMH6	Cell wall integrity transcriptional regulator CAS5 (Caspofungin sensitivity protein 5)	
Q709E2	Secreted in xylem 1 protein	
G4NES9	Short-chain dehydrogenase/reductase SDR	
Q5AK51	Transcription factor SFL2	
O59918	Protein kinase Ukc1p (Fragment)	
Q8RYB4	G-protein alpha subunit 1	
D2E9W7	Predicted monooxygenase	
Q4PG27	Serine/threonine-protein phosphatase (EC 3.1.3.16)	
G3F820	Amr1	
O93886	Putative cercosporin transporter	
G4MKI0	SnodProt1	
G4N525	Protein kinase regulator Ste50	
Q9Y885	Putative branched-chain-amino-acid aminotransferase TOXF (EC 2.6.1.42)	
P87090	Cross-pathway control protein 1	
Q58Z64	ATP-dependent RNA helicase VAD1 (EC 3.6.4.13) (Virulence-associated DEAD box protein 1)	
I1RR00	Serine/threonine-protein kinase RIO1 (EC 2.7.11.1)	
Q5AQ36	High osmolarity signaling protein SHO1 (Osmosensor SHO1)	
Q667Y0	HTH-type transcriptional regulator IscR	
Q6XPX0	G protein beta subunit	
I6YWH2	Nonribosomal peptide synthetase 6	
B0LFQ7	2-cysteine peroxiredoxin	
B9DR51	EPI protein	
Q59MD2	Transcriptional regulatory protein UME6	
Q96TN6	ASG1 (MAS3 protein)	
G4MMH7	Annexin A7	
B5UAE3	Putative pilus subunit protein	
Q96V66	ORP1	
Q2VLJ2	Polyketide synthase	
Q5AA09	Predicted GPI-anchored protein 26	
Q4PDC5	Carboxypeptidase (EC 3.4.16.-)	
P0A2E5	RNA polymerase sigma factor RpoS (Sigma S) (Sigma-38)	
Q7Z868	Glyoxaloxidase 1	
I1REK5	Uncharacterized protein	
G3CK16	Uncharacterized protein	
Q9HFZ4	Repressed by TUP1 protein 1	
P87035	Guanine nucleotide-binding protein alpha-4 subunit	
P38441	Accessory cholera enterotoxin (Ace)	
I1S7N4	ATP-citrate synthase subunit 1 (Uncharacterized protein)	
B6V9Y4	Hsf transcription factor	
B0LLU1	Ipa protein	
Q4WR83	Long-chain-fatty-acid-CoA ligase, putative (EC 6.2.1.-)	
G4N4F9	Uncharacterized protein	
Q9P932	Protein kinase A	
P0AA19	Transcriptional regulatory protein OmpR	
Q92197	Chitin synthase C (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase C) (Class-III chitin synthase C)	
Q9C1K0	Pea pathogenicity protein 2	
G4MTF8	Endo-1,4-beta-xylanase 2 (Xylanase 2) (EC 3.2.1.8) (1,4-beta-D-xylan xylanohydrolase 2)	
Q5A7T6	Potential fungal zinc cluster transcription factor	
P41749	Endopolygalacturonase A (EC 3.2.1.15) (P2C) (PGL) (Pectinase A) (Polygalacturonase A)	
Q6ZX14	Polyketide synthase/peptide synthetase	
Q8ZNG2	Deubiquitinase SseL (EC 3.4.22.-) (Deubiquitinating enzyme) (DUB) (Deubiquitinating protease) (Salmonella secreted effector L)	
Q9C441	PEP1	
G4N7X0	STE/STE11 protein kinase	
G4NIR9	CTLH domain-containing protein	
G4N178	Glutathione peroxidase	
Q4X0H6	Chitin synthase ChsE (EC 2.4.1.16)	
I1S077	Uncharacterized protein	
Q5KQZ9	Deoxycytidine triphosphate deaminase (dCTP deaminase) (EC 3.5.4.13)	
Q6F4M1	DNA gyrase subunit A (Fragment)	
C3PTB1	Putative 3-hydroxyacyl-CoA dehydrogenase	
Q7Z9Z4	Nitrogen regulatory GATA-factor	
J9MXG1	Uncharacterized protein	
Q3BP62	Uncharacterized protein	
G4NF43	L-ornithine 5-monooxygenase (L-ornithine N(5)-oxygenase)	
Q99126	Chitin synthase 3 (EC 2.4.1.16) (Chitin synthase I) (Chitin-UDP acetyl-glucosaminyl transferase 3)	
Q4U4T0	Endochitinase 2 (EC 3.2.1.14) (Chitinase 2)	
Q4WXK4	C2H2 transcription factor, putative	
O94100	Endopolygalacturonase 1	
G4N7Y2	Uncharacterized protein	
G3CJY5	Uncharacterized protein	
Q9LZ25	Probable disease resistance protein At5g04720	
Q00310	Glycolipid 2-alpha-mannosyltransferase 1 (EC 2.4.1.-) (Alpha-1,2-mannosyltransferase 1)	
P53376	Tubulin beta chain (Beta-tubulin)	
P21454	Mono(ADP-ribosyl)transferase SpvB (mADPRT) (mART) (EC 2.4.2.31) (65 kDa virulence protein) (NAD(+)--arginine ADP-ribosyltransferase) (Toxin SpvB)	
Q9P304	Alcohol oxidase	
Q52431	AvrPpiB1.R3 protein	
Q888W0	Type III effector HopAI1	
Q29YB0	Mitogen-activated protein kinase (EC 2.7.11.24)	
Q4PBH6	Uncharacterized protein	
Q8L552	Elicitor Avr1b	
Q8H6Z4	Crinkling and necrosis-inducing protein CRN2	
Q4X0H7	Chitin synthase, putative (EC 2.4.1.16)	
G4N0U1	Uncharacterized protein	
P69066	Chaperone protein SicA (Salmonella invasin chaperone)	
A3M486	Putative membrane protein	
Q59L12	Agglutinin-like protein 3 (3D9 antigen) (Adhesin 3)	
G4N6Q1	Beclin-1	
P13835	Avirulence protein B	
D7HXL1	Transcriptional regulator PsyR	
Q873Z8	Class V chitin synthase (EC 2.4.1.16)	
Q82Z33	Cell-envelope associated acid phosphatase	
E2J5T5	Carbon storage regulator homolog	
Q5G7L2	Avirulence protein ATR13	
Q2FZ08	Ribonuclease Y (RNase Y) (EC 3.1.-.-) (Conserved virulence factor A)	
O25743	Gamma-glutamyltranspeptidase (Gamma-glutamyltranspeptidase (Ggt))	
Q9P470	MAS1 protein	
Q4P8E7	Uncharacterized protein	
Q59PD2	Uncharacterized protein	
Q01099	Harpin HrpN (Harpin-Ea)	
Q09JB7	Two-component osmosensing histidine kinase	
Q4P333	Chitin synthase 7 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 7)	
E9NYS9	Putative dioxygenase	
F3REN8	Transcriptional regulator	
Q88AL8	Indoleacetate-lysine ligase	
Q56022	Surface presentation of antigens protein SpaO	
P03962	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase) (Uridine 5'-monophosphate synthase) (UMP synthase)	
Q8PQN7	Avirulence protein	
O42695	CaSLN1 protein	
Q5A409	Chitin synthase Chs2p	
Q888V9	Uncharacterized protein	
Q6QIY0	Serine/threonine-protein phosphatase (EC 3.1.3.16)	
I1RSU2	3-oxoacyl-[acyl-carrier-protein] synthase	
G4MR15	Uncharacterized protein	
G4Z2B4	Putative uncharacterized protein	
Q9Y8E5	STE12	
D3FJS3	Cytadherence related molecule A (CrmA)	
C9Z5Q5	Uncharacterized protein	
Q9S3S3	(P)ppGpp synthetase (EC 2.7.6.5) (GTP pyrophosphokinase) (EC 2.7.6.5) (PpGpp synthetase I)	
G4MNV0	Flocculation suppression protein	
I1RPV7	Uncharacterized protein	
Q4WNW5	Ornithine carbamoyltransferase (EC 2.1.3.3)	
Q9HGU2	Mitogen-activated protein kinase (EC 2.7.11.24)	
P74853	Secretion system apparatus protein SsaK	
Q9P927	NOT4p	
J9N257	Uncharacterized protein	
Q2L8G9	InlA (Fragment)	
I7F9U1	Collagen type 1-binding protein	
Q4P5N0	Serine/threonine-protein kinase SMU1 (EC 2.7.11.1)	
Q8X125	Mitogen-activated protein kinase (EC 2.7.11.24)	
Q8NJN5	Prolyl isomerase Ess1	
G4N8I4	Zinc finger transcription factor 1	
C5BF98	Malate dehydrogenase (EC 1.1.1.37)	
B5R579	Outer membrane protein assembly factor BamB	
O08243	AvrD protein	
Q7PC62	Effector protein hopAE1 (Type III effector holPsyAE)	
Q58PW8	HsvA	
Q0QWD8	Probable 3-ketoacyl-CoA thiolase (EC 2.3.1.16)	
G8DNS9	Nonribosomal peptide synthetase 6	
Q700F1	Transcription factor	
B9K1Q7	Peptide synthetase	
G4NIS9	Uncharacterized protein	
Q4P816	Uncharacterized protein	
I1RKK7	Uncharacterized protein	
D2E9W6	Putative uncharacterized protein DEP1	
P42375	60 kDa chaperonin (GroEL protein) (Protein Cpn60)	
Q4ZLM6	Type III effector protein AvrPto1	
Q6RKG9	Polyketide synthase (Fragment)	
F0XP73	ABC transporter cdr4	
H9L471	Putative regulatory proteins, merR family	
G1UAE0	Trehalose-6-phosphate phosphatase (EC 3.1.3.12)	
J7MF98	Laccase (Putative laccase)	
D7HVL3	Nikkomycin biosynthesis domain protein	
C4MEZ6	Mitogen-activated protein kinase 1	
F6K8L6	Putative Sec14 protein	
Q5AI81	Uncharacterized protein	
Q51Y68	Autophagy-related protein 17	
Q572D3	AVR3A (Avr3a protein) (Effector protein Avr3a) (Effector protein Avr3a_EM)	
I1S5P3	Global transcription regulator FGP1	
Q65YU2	G-protein alpha subunit	
P78607	Polygalacturonase	
Q875G7	Putative transcription factor STE12	
G3CJZ1	Uncharacterized protein	
B2SME4	Putative signal protein with GGDEF, EAL and two component receiver domains	
O13401	Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)	
Q5HFZ4	Conserved virulence factor C	
D7I5R7	SSU ribosomal protein S3p (S3e)	
H9L428	Putative regulatory protein, deoR family	
I1RDE5	Uncharacterized protein	
I1RCK7	Uncharacterized protein	
Q0H744	Serine/threonine-protein phosphatase (EC 3.1.3.16)	
Q8DPA4	Uncharacterized protein	
Q52EB3	Serine/threonine-protein kinase ATG1 (EC 2.7.11.1) (Autophagy-related protein 1)	
Q2YPI9	Glycosyl transferase, family 25 (EC 2.4.1.-) (Glycosyltransferase 25 family protein)	
Q86ZC3	Mitogen-activated protein kinase (EC 2.7.11.24)	
Q59RB8	Isocitrate lyase	
A4ULI4	Eburicol 14 alpha-demethylase (Fragment)	
Q4VSJ9	AHL receptor (Quorum sensing LuxR family sensor regulator)	
D7I5Z5	Pyrroloquinoline-quinone synthase (EC 1.3.3.11) (Coenzyme PQQ synthesis protein C) (Pyrroloquinoline quinone biosynthesis protein C)	
Q874K8	Chloride channel protein	
O68839	Type 4 prepilin-like proteins leader peptide-processing enzyme (EC 2.1.1.-) (EC 3.4.23.43)	
B2SKA7	Uncharacterized protein	
Q9L8R8	N-acyl homoserine lactonase (AHL-lactonase) (Acyl-homoserine lactonase) (EC 3.1.1.81)	
Q9C1I7	ABC transporter Atr4	
Q4PF13	Uncharacterized protein	
F5HAA8	Uncharacterized protein	
G3C9R3	RxLR effector candidate (Fragment)	
Q59KY8	Serine/threonine-protein phosphatase SIT4 (EC 3.1.3.16)	
N1JJX4	CSEP0264 putative effector protein (CSEP0486 putative effector protein)	
G4MW66	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1)	
I2G6S4	Serine/threonine-protein phosphatase (EC 3.1.3.16)	
Q4WZL4	Phospholipase D (PLD), putative (EC 3.1.4.4)	
O94196	Magnaporin	
Q4U320	G1 cyclin	
I1RNQ2	Uncharacterized protein	
Q8RYB2	G-protein beta subunit 1	
P76002	Inhibitor of g-type lysozyme	
Q6XX21	Flavohemoglobin	
Q8Z6N4	Putative type III secretion protein	
P18177	Toxin B	
B0BES2	NADPH oxidase B	
Q9C0N4	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	
Q9UW18	Alanine racemase TOXG (EC 5.1.1.1)	
O42624	Pathogenicity protein (Fragment)	
Q8Z491	Secretory protein (Associated with virulence) (Virulence-associated secretory protein)	
Q75WC1	DNA gyrase subunit A (EC 5.99.1.3)	
Q8NKF8	Protein kinase Sch9	
O33336	4'-phosphopantetheinyl transferase (Phosphopantetheinyl transferase PptT) (Phosphopantetheinyl transferase PptT (CoA:APO-[ACP]pantetheinephosphotransferase) (CoA:APO-[acyl-carrier protein]pantetheinephosphotransferase))	
Q92207	Mitogen-activated protein kinase HOG1 (MAP kinase HOG1) (EC 2.7.11.24)	
I1RCJ5	Uncharacterized protein	
A6RT73	Deleted.	
A5HF03	MTP1	
Q9UV32	Mig1 protein	
O93802	1,3,8-trihydroxynaphthalene reductase (1.3.8-trihydroxynaphthalene reductase) (EC 1.1.1.252)	
O42696	CaNIK1 protein	
Q7ZA48	Beta-1,6-glucanase	
Q7ZA26	Capsule protein (Fragment)	
O93841	CHIP6 (Fragment)	
G5EHQ9	Uncharacterized protein	
Q7BVH7	Secreted effector protein SseB (Secretion system effector B)	
I1RE83	Uncharacterized protein	
W7MB59	Nuclear transcription Y subunit beta	
Q8RP09	Type III effector HopI1	
I1RJS9	Uncharacterized protein	
E2CYQ1	HP0527-like protein (Fragment)	
E1AYJ2	TAL effector protein	
Q9HFT8	Adenylyl cyclase	
G4NAJ0	Nucleoside-diphosphate-sugar epimerase	
P43079	Transcription factor CPH1	
I1RL30	Uncharacterized protein	
O74271	Histidine kinase	
Q9C1T0	Argininosuccinate lyase	
Q4JEX9	Squalene epoxidase	
G4NKL4	Uncharacterized protein	
A6SB12	Deleted.	
G4N703	Uncharacterized protein	
Q9Y784	Integral membrane protein	
B2CG58	Putative 6-4 photolyase	
Q8Z492	Secretory protein (Associated with virulence) (Virulence-associated secretory protein)	
G1FM79	TalC	
A7X4J2	Polygalacturonase 1 (Fragment)	
G0X7Z5	Uncharacterized protein (Fragment)	
Q4P0Z1	Uncharacterized protein	
I1RNL3	Peroxisomal biogenesis factor 6 (Uncharacterized protein)	
Q8J0T6	Mds3p (Fragment)	
Q59X67	Enhanced filamentous growth protein 1	
Q6XVN4	GSNO reductase	
I1RRG0	Uncharacterized protein	
G4N6E0	Uncharacterized protein	
Q9HFU4	Mannose-6-phosphate isomerase (EC 5.3.1.8) (Phosphohexomutase) (Phosphomannose isomerase) (PMI)	
D4HUY5	RNA polymerase sigma-54 factor	
O14435	Guanine nucleotide-binding protein subunit beta	
D7I4E7	Formyltetrahydrofolate deformylase (EC 2.1.2.-) (EC 3.5.1.10)	
D7I5I3	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase (EC 2.8.4.3) ((Dimethylallyl)adenosine tRNA methylthiotransferase MiaB) (tRNA-i(6)A37 methylthiotransferase)	
Q8Z6L9	Putative pathogenicity island protein	
O93806	Glucosamine 6-phosphate N-acetyltransferase (EC 2.3.1.4) (Phosphoglucosamine acetylase) (Phosphoglucosamine transacetylase)	
G4NCL5	S-adenosylmethionine synthase (EC 2.5.1.6)	
P96320	RcsB protein	
B2SI03	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase) (SAT)	
G5EHY2	Uncharacterized protein	
G3CK30	Uncharacterized protein	
G4MUC7	Histone deacetylase (EC 3.5.1.98)	
G7RUY1	Phospholipase (Putative phospholipase D) (Uncharacterized protein)	
H9L477	Salmonella plasmid virulence: hydrophilic protein	
D7HV86	Tail fiber assembly protein	
I1RRQ8	Uncharacterized protein	
Q4P814	Uncharacterized protein	
I1RQ67	Uncharacterized protein	
I1RX56	Uncharacterized protein	
G4MXR9	Uncharacterized protein	
D7I5Y7	UDP-N-acetylmuramate--alanine ligase (EC 6.-.-.-) (EC 6.3.2.8)	
Q4WC58	Chitin synthase F (EC 2.4.1.16)	
Q9UVN5	AM-toxin synthetase	
A8QJI7	XlnR	
I1RYN5	Serine/threonine-protein kinase MST20 (Uncharacterized protein)	
Q06951	Phosphomannomutase (PMM) (EC 5.4.2.8)	
I1RIP4	Cytochrome P450 61 (Uncharacterized protein)	
Q4ZYH0	Type III effector protein AvrRpm1	
Q9HEQ8	rRNA-processing protein cgrA	
Q59VQ3	Spindle assembly checkpoint component MAD2	
Q6Q8B9	Metallothionein MMT1	
Q2VLJ3	Polyketide synthase	
Q5AHA0	Histidine protein kinase 1 (EC 2.7.13.3)	
Q96VU5	UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	
Q5J7N6	Chap1	
Q6B957	Frp1	
P14147	Virulence sensor histidine kinase PhoQ (EC 2.7.13.3) (EC 3.1.3.-) (Sensor histidine protein kinase/phosphatase PhoQ)	
Q9FDG1	AvrXa7 (Fragment)	
P87034	Guanine nucleotide-binding protein alpha-3 subunit	
I1RRB9	Uncharacterized protein	
Q59VF3	Likely multifunctional urea amidolyase	
G7T9N6	TAL effector protein Tal1c (AvrBs3 and PthA family of transcription activator-like effector proteins)	
Q8P8Q1	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (UDP-glucose pyrophosphorylase)	
I1RF62	Uncharacterized protein	
G3CK43	Uncharacterized protein	
Q9HF03	Pre-mRNA-splicing factor CLF1 (crooked-neck-like protein 1)	
Q6FTT1	Strain CBS138 chromosome F complete sequence	
B0RY65	Two-component system sensor histidine kinase (EC 2.7.13.3)	
B2CQJ9	VEA1	
G4N5V2	Endoglucanase-1 (Endoglucanase-1, variant)	
I1RE80	Cytochrome P450 61 (Uncharacterized protein)	
Q09QS2	AVRk1	
Q3BTM6	Xanthomonas outer protein J	
G4MU26	Transcription factor	
G4MRM6	Uncharacterized protein	
G4NIP2	Uncharacterized protein	
G4NA54	Endo-1,4-beta-xylanase 4 (Xylanase 4) (EC 3.2.1.8) (1,4-beta-D-xylan xylanohydrolase 4)	
J9MHC1	Uncharacterized protein	
A7F6V9	Putative uncharacterized protein	
G4NDR3	STE/STE11 protein kinase	
I1RSE4	Uncharacterized protein	
O34208	ExoU (Exosortase) (PepA) (Type III effector protein) (Type three secretion effector protein)	
Q705V7	Alpha-glucosidase II (EC 3.2.1.20)	
P0CZ04	Salmonella pathogenicity island 2 protein C (Secretion system apparatus protein B)	
P46593	Hyphal wall protein 1 (Cell elongation protein 2)	
G3C9T3	RxLR effector candidate (Fragment)	
Q7D321	Heat-shock protein	
P0A2P8	Catabolite repressor/activator (Fructose repressor)	
B7HLG1	GTP-sensing transcriptional pleiotropic repressor CodY	
F8WSC5	NADPH oxidase A	
G1U9Y6	Adenylyl cyclase-associated protein	
Q6B971	CPRGS-1	
Q00298	Cutinase (EC 3.1.1.74) (Cutin hydrolase)	
G4N7R4	Uncharacterized protein	
N1JN67	Putative candidate secreted effector protein	
D7HXX4	Major facilitator family transporter	
J9MFF7	Uncharacterized protein	
Q837N7	Conserved domain protein (Uncharacterized protein)	
Q9P8L8	DHA14-like major facilitator	
Q4P819	Uncharacterized protein	
G4N983	Uncharacterized protein	
D7I4C7	Uncharacterized protein	
Q6R661	AvrL567-A	
P0A2G1	SsrA-binding protein	
I1RB79	Serine/threonine-protein kinase srk1 (Uncharacterized protein)	
Q83YM3	HopA1 (Putative effector)	
Q96WM9	Laccase-2 (EC 1.10.3.2) (Benzenediol:oxygen oxidoreductase 2) (Diphenol oxidase 2) (Urishiol oxidase 2)	
I1RJE8	Uncharacterized protein	
I1RHS7	Uncharacterized protein	
G4MZS1	Uncharacterized protein	
Q9C1I3	Regulator of filamentous growth and virulence Rfg1	
P87032	Guanine nucleotide-binding protein alpha-1 subunit	
G4NC47	Integral membrane protein	
G1UA43	Lysine/glutamic acid-rich protein	
G4MRZ0	SH3 domain-containing protein	
Q5AJ77	Transcription factor IRO1 (Iron utilization protein 1)	
G0X828	Uncharacterized protein (Fragment)	
Q2KEW0	High osmolarity signaling protein SHO1 (Osmosensor SHO1)	
E2GL14	NMA	
H6SB05	PPE18 protein	
A6RUJ6	Deleted.	
Q5NH51	HAD superfamily protein	
O42620	Carnitine acetyl transferase	
Q00LS5	Ca/Cm-dependent protein kinase A	
A6ZIB7	NADPH oxidase isoform 1	
C4B8B9	AVR-Pik protein (AVR-Pikm protein)	
P0DJ06	Candidapepsin-2 (EC 3.4.23.24) (ACP 2) (Aspartate protease 2) (Secreted aspartic protease 2)	
I1S0J9	Uncharacterized protein	
I1RZS5	Uncharacterized protein	
Q02039	NIP1 (NIP1 avirulence protein) (NIP1 type I)	
P57063	Sec-independent protein translocase protein TatB	
A6S3X7	Deleted.	
A7F519	Putative uncharacterized protein	
Q6SSJ3	Acetolactate synthase, mitochondrial (EC 2.2.1.6) (AHAS) (ALS) (Acetohydroxy-acid synthase)	
Q8RSY1	Effector protein HopAB2 (Avirulence protein AvrPtoB) [Includes: E3 ubiquitin-protein ligase (EC 6.3.2.-)]	
I1RRX7	Calcium/calmodulin-dependent protein kinase (Uncharacterized protein)	
I1RYQ5	Uncharacterized protein	
A4ULJ2	Eburicol 14 alpha-demethylase (Fragment)	
O08242	AvrD protein	
D7HX46	Ferredoxin, 2Fe-2S	
O93852	D-arabinono-1,4-lactone oxidase (ALO) (EC 1.1.3.37) (L-galactono-gamma-lactone oxidase)	
Q51LD2	Autophagy-related protein 3 (Autophagy-related E2-like conjugation enzyme ATG3)	
P49603	Chitin synthase 1 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 1) (Class-I chitin synthase 1) (Fragment)	
O74189	Dolichyl-phosphate-mannose--protein mannosyltransferase 1 (Protein mannosyltransferase 1) (EC 2.4.1.109)	
Q4P817	Uncharacterized protein	
I2G5N7	Probable CNB1-calcineurin B, regulatory subunit	
D0ZPP5	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase)	
I1RJD6	Uncharacterized protein	
