Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 3858	PHI:2856	Uniprot	Q8X1D6	Genbank	AAL67329	no data found	mig2-2	no data found					PHI:2851; PHI:2852; PHI:2853; PHI:2854; PHI:2855	5270	Ustilago maydis	no data found	SG200	Smut disease	Monocot	381124	Maize	no data found			leaves	cis-Active Elements	no data found	no data found	no data found	Unaffected pathogenicity	no	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	15672821	Pubmed	10.1094/MPMI-18-0075	no comments
Record 3859	PHI:2857	Uniprot	I8LT72	Genbank	EIS88482 	PY-66	YopK	no data found					no	992166	Yersinia pestis	no data found	CO92	Pneumonic plague	Animal	10090	Mouse	BALB/c			lungs	Coordinate inflammatory response during pneumonic plague through regulation of apoptosis of immune cells	no data found	no data found	Intrinsic and extrinsic apoptosis pathways	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion; Gene complementation		na	RP	23633954	Pubmed	10.1371/journal.ppat.1003324	no comments
Record 3860	PHI:2858	Uniprot	A0MAR2	Genbank	ABC02879	no data found	FvVE1 	no data found					no	117187	Fusarium verticillioides	no data found	M-3125	Maize ear rot	Monocot	381124	Maize	Silver Queen			seedlings	Biosynthesis of mycotoxins and other secondary metabolites	no data found	no data found	no data found	Loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion; Gene complementation		na	RP	22247572	Pubmed	10.1111/j.1365-3059.2011.02504.x	no comments
Record 3861	PHI:2858	Uniprot	A0MAR2	Genbank	ABC02879	no data found	FvVE1 	no data found					no	117187	Fusarium verticillioides	no data found	M-3120	Maize ear rot	Monocot	381124	Maize	Silver Queen			seedlings	Biosynthesis of mycotoxins and other secondary metabolites	no data found	no data found	no data found	Loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion; Gene complementation		na	RP	22247572	Pubmed	10.1111/j.1365-3059.2011.02504.x	no comments
Record 3862	PHI:2859	Uniprot	Q5APP3	Genbank	EAL04514	SC5314	Rtg1	no data found					no	5476	Candida albicans	no data found	SN152	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			gastrointestinal tract; systemic	Transcription regulator	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23526879	Pubmed	10.1371/journal.pbio.1001510	no comments
Record 3863	PHI:2860	Uniprot	Q59WI6	Genbank	EAK94821	SC5314	Rtg3	no data found					no	5476	Candida albicans	no data found	SN152	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			gastrointestinal tract; systemic	Transcription regulator	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23526879	Pubmed	10.1371/journal.pbio.1001510	no comments
Record 3864	PHI:2861	Uniprot	Q59S18	Genbank	EAK93265	SC5314	Hms1	no data found					no	5476	Candida albicans	no data found	SN152	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			gastrointestinal tract; systemic	Transcription regulator	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23526879	Pubmed	10.1371/journal.pbio.1001510	no comments
Record 3865	PHI:2862	Uniprot	Q5AC02	Genbank	EAL00215	SC5314	Lys14	no data found					no	5476	Candida albicans	no data found	SN152	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			gastrointestinal tract; systemic	Transcription regulator	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23526879	Pubmed	10.1371/journal.pbio.1001510	no comments
Record 3866	PHI:2863	Uniprot	Q5A7T6	Genbank	EAK98701	SC5314	Lys144	no data found					no	5476	Candida albicans	no data found	SN152	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			gastrointestinal tract; systemic	Transcription regulator	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23526879	Pubmed	10.1371/journal.pbio.1001510	no comments
Record 3867	PHI:2864	Uniprot	Q59SK6	Genbank	EAK93445	SC5314	Zcf21	no data found					no	5476	Candida albicans	no data found	SN152	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			gastrointestinal tract; systemic	Transcription regulator	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23526879	Pubmed	10.1371/journal.pbio.1001510	no comments
Record 3868	PHI:2865	Uniprot	Q5AL36	Genbank	EAL03378	SC5314	Tye7	no data found					no	5476	Candida albicans	no data found	SN152	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			gastrointestinal tract; systemic	Transcription regulator	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23526879	Pubmed	10.1371/journal.pbio.1001510	no comments
Record 3869	PHI:2866	Uniprot	Q59Y24	Genbank	EAK95405	SC5314	ORF19.3625	no data found					no	5476	Candida albicans	no data found	SN152	Disseminated candidiasis	Animal	10090	Mouse	BALB/c			gastrointestinal tract; systemic	Transcription regulator	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23526879	Pubmed	10.1371/journal.pbio.1001510	no comments
Record 3870	PHI:2867	Uniprot	Q59YG3	Genbank	EAK95482	SC5314	orf19.1363	no data found					no	5476	Candida albicans	no data found	SN152	Disseminated candidiasis	no data found	no data found	no data found	no data found			no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23526879	Pubmed	10.1371/journal.pbio.1001510	no comments
Record 3871	PHI:2868	Uniprot	F0UYY1	Genbank	ADC97940	278/06	acpA	no data found					no	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3872	PHI:2869	Uniprot	Q5NIC0	Genbank	CAG44789	SCHU S4	acpB	no data found					no	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3873	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					no	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3874	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					no	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3875	PHI:2868	Uniprot	F0UYY1	Genbank	ADC97940	278/06	acpA	no data found					PHI:2869	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3876	PHI:2869	Uniprot	Q5NIC0	Genbank	CAG44789	SCHU S4	acpB	no data found					PHI:2868	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3877	PHI:2868	Uniprot	F0UYY1	Genbank	ADC97940	278/06	acpA	no data found					PHI:2870	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3878	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2868	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3879	PHI:2869	Uniprot	Q5NIC0	Genbank	CAG44789	SCHU S4	acpB	no data found					PHI:2870	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3880	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2869	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3881	PHI:2868	Uniprot	F0UYY1	Genbank	ADC97940	278/06	acpA	no data found					PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3882	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					PHI:2868	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3883	PHI:2869	Uniprot	Q5NIC0	Genbank	CAG44789	SCHU S4	acpB	no data found					PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3884	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					PHI:2869	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3885	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3886	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					PHI:2870	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3887	PHI:2868	Uniprot	F0UYY1	Genbank	ADC97940	278/06	acpA	no data found					PHI:2869; PHI:2870	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3888	PHI:2869	Uniprot	Q5NIC0	Genbank	CAG44789	SCHU S4	acpB	no data found					PHI:2868; PHI:2870	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3889	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2868; PHI:2869	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3890	PHI:2868	Uniprot	F0UYY1	Genbank	ADC97940	278/06	acpA	no data found					PHI:2870; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3891	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2868; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3892	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					PHI:2870; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3893	PHI:2869	Uniprot	Q5NIC0	Genbank	CAG44789	SCHU S4	acpB	no data found					PHI:2870; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3894	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2869; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3895	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					PHI:2870; PHI:2871	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3896	PHI:2868	Uniprot	F0UYY1	Genbank	ADC97940	278/06	acpA	no data found					PHI:2869; PHI:2870; PHI:2871; ; 	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3897	PHI:2869	Uniprot	Q5NIC0	Genbank	CAG44789	SCHU S4	acpB	no data found					PHI:2868; PHI:2870; PHI:2871; ; 	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3898	PHI:2870	Uniprot	Q5NH51	Genbank	CAG45253	SCHU S4	acpC	no data found					PHI:2868; PHI:2869; PHI:2871; ; 	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3899	PHI:2871	Uniprot	Q5NFZ7	Genbank	CAG45697	SCHU S4	hapA	no data found					PHI:2869; PHI:2870; PHI:2871; ; 	263	Francisella tularensis 	177416	Schu S4	Tularemia	Animal	10090	Mouse	BALB/c			spleen; liver	Acid phosphatase activity	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23457625	Pubmed	10.1371/journal.pone.0056834	no comments
Record 3900	PHI:2872	Uniprot	Q48473	Genbank	CAA83913	C3	ompK36	no data found					no	573	Klebsiella pneumoniae	no data found	Kp52145	Pneumonia	Animal	10090	Mouse	C57BL/6JOlaHsd			trachea; lungs	Outer membrane protein	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene mutation: uncharacterised		na	RP	23457627	Pubmed	10.1371/journal.pone.0056847	no comments
Record 3901	PHI:2873	Uniprot	D3FN03	Genbank	ADC28729	IA3902	hldD	no data found					no	197	Campylobacter jejuni	no data found	11-164	Diarrhea	Aves	9031	Chicken	no data found			cecum	Lipooligosaccharide	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	wild type	no data found	no data found	no data found	no data found			no data found	Gene mutation: uncharacterised		na	RP	23437265	Pubmed	10.1371/journal.pone.0056900	no comments
Record 3902	PHI:2874	Uniprot	Q4ZXM6	Genbank	AAY36096	B728a	ecf5	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	FecI-type ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3903	PHI:2875	Uniprot	Q4ZXG1	Genbank	AAY36161	B728a	ecf7	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	FecI-type ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3904	PHI:2876	Uniprot	Q4ZM64	Genbank	AAY39758	B728a	ecf6	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	FecI-type ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3905	PHI:2877	Uniprot	Q4ZY22	Genbank	AAY35950	B728a	ecf11	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3906	PHI:2878	Uniprot	Q4ZZI8	Genbank	AAY35434	B728a	ecf18	no data found					no	321	Pseudomonas syringae pv. Syringae	205918	B728a	Bean brown spot	Eudicot	3885	Beans	Blue Lake 274			leaves	ECF sigma factor	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	23516563	Pubmed	10.1 371/journal.pon e.0058846	no comments
Record 3907	PHI:2879	Uniprot	Q888Y7	Genbank	AAO54411	DC3000	HopQ1	no data found					no	323	Pseudomonas syringae pv. tomato	223283	DC3000	Bacterial speck of tomato	Eudicot	3702	Arabidopsis thaliana	Col-0			flowers	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23555744	Pubmed	10.1371/journal.pone.0059684	Agrobacterium tumefaciens strain GV3101
Record 3908	PHI:2879	Uniprot	Q888Y7	Genbank	AAO54411	DC3000	HopQ1	no data found					no	323	Pseudomonas syringae pv. tomato	223283	DC3000	Bacterial speck of tomato	Eudicot	4081	Tomato	no data found			no data found	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23555744	Pubmed	10.1371/journal.pone.0059684	Agrobacterium tumefaciens strain GV3101
Record 3909	PHI:2879	Uniprot	Q888Y7	Genbank	AAO54411	DC3000	HopQ1	no data found					no	323	Pseudomonas syringae pv. tomato	223283	DC3000	Bacterial speck of tomato	Eudicot	4097	Tobacco	no data found			no data found	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene mutation: characterised		na	RP	23555744	Pubmed	10.1371/journal.pone.0059684	Agrobacterium tumefaciens strain GV3101
Record 3910	PHI:2880	Uniprot	Q48S75	Genbank	AAX72435	MGAS6180	AspA	no data found					no	1314	Streptococcus pyogenes	319701	MGAS6180	Pharyngitis; Toxic shock syndrome; Sepsis	Animal	10090	Mouse	MF1			lungs	AgI/I I family adhesin protein	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23638083	Pubmed	10.1371/journal.pone.0062433	no comments
Record 3911	PHI:2880	Uniprot	Q48S75	Genbank	AAX72435	MGAS6180	AspA	no data found					no	1314	Streptococcus pyogenes	370552	MGAS10270 	Pharyngitis; Toxic shock syndrome; Sepsis	Animal	10090	Mouse	MF1			lungs	AgI/I I family adhesin protein	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full; Gene complementation		na	RP	23638083	Pubmed	10.1371/journal.pone.0062433	no comments
